date,sales,qty,product,category,region,profit
2024-02-10,2459.38,3,Notebook Pro X,Eletrônicos,Norte,842.86
2024-02-10,3688.29,1,Cadeira Gamer,Home Office,Centro-Oeste,696.54
2024-02-10,12827.48,4,Mouse Wireless,Acessórios,Sul,3722.83
2024-02-10,5634.61,4,Cadeira Gamer,Home Office,Centro-Oeste,1235.16
2024-02-11,4288.98,3,Mesa Escritório,Home Office,Centro-Oeste,627.49
2024-02-11,15959.18,4,Smart Monitor 27,Eletrônicos,Norte,3450.57
2024-02-11,5432.68,4,Cadeira Gamer,Home Office,Sudeste,590.64
2024-02-11,12461.85,4,Notebook Pro X,Eletrônicos,Nordeste,2384.09
2024-02-11,1208.51,4,Teclado Mecânico,Acessórios,Centro-Oeste,251.26
2024-02-12,2272.66,4,Cadeira Gamer,Home Office,Centro-Oeste,601.61
2024-02-12,1134.67,1,Mouse Wireless,Acessórios,Sul,255.91
2024-02-12,486.21,1,Teclado Mecânico,Acessórios,Norte,141.37
2024-02-12,693.24,4,Cadeira Gamer,Home Office,Norte,115.17
2024-02-12,7177.89,2,Headset Pro,Eletrônicos,Sul,2277.1
2024-02-12,13048.77,4,Mouse Wireless,Acessórios,Centro-Oeste,2657.83
2024-02-12,5043.75,4,Smart Monitor 27,Eletrônicos,Centro-Oeste,1483.08
2024-02-12,2964.51,4,Smart Monitor 27,Eletrônicos,Sul,797.31
2024-02-12,8812.14,4,Mesa Escritório,Home Office,Nordeste,1552.73
2024-02-12,9490.61,3,Cadeira Gamer,Home Office,Sudeste,3289.4
2024-02-12,4115.42,3,Mesa Escritório,Home Office,Centro-Oeste,1092.01
2024-02-12,2668.16,2,Notebook Pro X,Eletrônicos,Sul,785.31
2024-02-12,8802.49,2,Headset Pro,Eletrônicos,Sudeste,2563.47
2024-02-13,7675.18,3,Headset Pro,Eletrônicos,Sul,1294.59
2024-02-13,9654.68,3,Mouse Wireless,Acessórios,Centro-Oeste,2778.79
2024-02-13,4859.08,2,Notebook Pro X,Eletrônicos,Centro-Oeste,1693.94
2024-02-13,3979.04,1,Teclado Mecânico,Acessórios,Sudeste,871.11
2024-02-13,8200.93,4,Smart Monitor 27,Eletrônicos,Norte,1567.17
2024-02-13,4211.58,2,Mouse Wireless,Acessórios,Nordeste,1363.93
2024-02-13,3057.8,1,Cadeira Gamer,Home Office,Nordeste,1006.34
2024-02-13,693.02,4,Mesa Escritório,Home Office,Sul,223.5
2024-02-13,5570.06,3,Webcam HD,Eletrônicos,Centro-Oeste,721.8
2024-02-13,17236.13,4,Webcam HD,Eletrônicos,Sudeste,5996.43
2024-02-13,16537.61,4,Cadeira Gamer,Home Office,Sudeste,4467.65
2024-02-13,8373.46,4,Headset Pro,Eletrônicos,Centro-Oeste,2612.46
2024-02-13,12610.27,4,Notebook Pro X,Eletrônicos,Nordeste,1282.42
2024-02-14,4867.18,1,Webcam HD,Eletrônicos,Centro-Oeste,554.54
2024-02-14,12625.96,3,Webcam HD,Eletrônicos,Sudeste,4259.96
2024-02-14,484.78,1,Mesa Escritório,Home Office,Sudeste,116.41
2024-02-14,857.02,1,Mouse Wireless,Acessórios,Sul,171.47
2024-02-14,2655.84,1,Notebook Pro X,Eletrônicos,Sudeste,885.24
2024-02-14,19575.18,4,Teclado Mecânico,Acessórios,Sudeste,5522.09
2024-02-14,2196.33,1,Teclado Mecânico,Acessórios,Sudeste,328.07
2024-02-14,1511.81,1,Teclado Mecânico,Acessórios,Sul,441.62
2024-02-14,5265.0,2,Cadeira Gamer,Home Office,Sudeste,873.15
2024-02-14,3768.39,4,Headset Pro,Eletrônicos,Sul,623.32
2024-02-14,1155.07,3,Mouse Wireless,Acessórios,Norte,223.0
2024-02-15,11274.21,4,Headset Pro,Eletrônicos,Centro-Oeste,2319.32
2024-02-15,5714.16,2,Headset Pro,Eletrônicos,Nordeste,1949.09
2024-02-15,1476.14,4,Teclado Mecânico,Acessórios,Norte,396.12
2024-02-15,2933.87,2,Cadeira Gamer,Home Office,Sul,425.7
2024-02-15,6200.16,4,Cadeira Gamer,Home Office,Sudeste,1731.47
2024-02-16,8057.12,2,Webcam HD,Eletrônicos,Sudeste,2312.95
2024-02-16,2364.73,4,Teclado Mecânico,Acessórios,Nordeste,660.8
2024-02-16,1179.19,1,Webcam HD,Eletrônicos,Centro-Oeste,372.1
2024-02-16,213.24,1,Webcam HD,Eletrônicos,Norte,41.21
2024-02-16,6345.41,3,Smart Monitor 27,Eletrônicos,Centro-Oeste,2109.76
2024-02-16,8073.0,4,Mesa Escritório,Home Office,Nordeste,2512.62
2024-02-16,6379.11,2,Mouse Wireless,Acessórios,Centro-Oeste,1562.6
2024-02-16,6831.68,4,Notebook Pro X,Eletrônicos,Norte,2234.28
2024-02-16,7591.47,2,Notebook Pro X,Eletrônicos,Sudeste,1654.07
2024-02-16,9396.99,2,Headset Pro,Eletrônicos,Norte,1227.53
2024-02-16,1898.95,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,620.81
2024-02-16,5845.52,4,Teclado Mecânico,Acessórios,Sudeste,1855.82
2024-02-17,3109.04,1,Cadeira Gamer,Home Office,Sul,724.34
2024-02-17,8810.38,3,Headset Pro,Eletrônicos,Norte,2306.49
2024-02-17,4192.62,1,Teclado Mecânico,Acessórios,Sul,1355.75
2024-02-17,11528.43,4,Webcam HD,Eletrônicos,Norte,3981.86
2024-02-17,230.59,2,Mouse Wireless,Acessórios,Sul,40.56
2024-02-17,11867.84,3,Cadeira Gamer,Home Office,Norte,3026.0
2024-02-17,17540.3,4,Smart Monitor 27,Eletrônicos,Nordeste,5039.4
2024-02-17,1074.7,1,Webcam HD,Eletrônicos,Norte,128.89
2024-02-17,13362.23,4,Notebook Pro X,Eletrônicos,Sul,2302.82
2024-02-17,6582.9,3,Teclado Mecânico,Acessórios,Centro-Oeste,880.13
2024-02-17,5212.08,2,Notebook Pro X,Eletrônicos,Norte,1094.73
2024-02-17,13943.16,3,Cadeira Gamer,Home Office,Sudeste,3242.7
2024-02-18,16024.24,4,Notebook Pro X,Eletrônicos,Sudeste,3376.51
2024-02-18,11204.56,3,Mesa Escritório,Home Office,Nordeste,3240.09
2024-02-18,3979.41,1,Notebook Pro X,Eletrônicos,Sul,1370.58
2024-02-18,5792.76,2,Cadeira Gamer,Home Office,Centro-Oeste,1280.59
2024-02-18,201.81,2,Teclado Mecânico,Acessórios,Centro-Oeste,38.47
2024-02-18,3605.98,1,Mesa Escritório,Home Office,Sul,459.43
2024-02-18,1588.29,1,Notebook Pro X,Eletrônicos,Centro-Oeste,292.56
2024-02-18,9765.58,2,Mouse Wireless,Acessórios,Sul,3312.95
2024-02-18,11326.36,3,Smart Monitor 27,Eletrônicos,Norte,3519.53
2024-02-18,4956.38,2,Mouse Wireless,Acessórios,Centro-Oeste,1524.31
2024-02-18,9355.77,3,Mesa Escritório,Home Office,Sul,1226.16
2024-02-18,12225.18,4,Cadeira Gamer,Home Office,Centro-Oeste,2176.09
2024-02-18,14311.56,3,Mesa Escritório,Home Office,Sul,3607.28
2024-02-18,5074.54,3,Headset Pro,Eletrônicos,Centro-Oeste,879.66
2024-02-19,2958.83,1,Mouse Wireless,Acessórios,Nordeste,997.03
2024-02-19,12335.45,3,Headset Pro,Eletrônicos,Sul,1617.84
2024-02-19,822.32,1,Headset Pro,Eletrônicos,Centro-Oeste,227.82
2024-02-19,2047.69,1,Smart Monitor 27,Eletrônicos,Sul,315.93
2024-02-19,11217.11,3,Cadeira Gamer,Home Office,Nordeste,1626.19
2024-02-19,12302.43,4,Teclado Mecânico,Acessórios,Sul,2696.15
2024-02-19,4960.98,3,Teclado Mecânico,Acessórios,Norte,1661.1
2024-02-19,11515.35,3,Cadeira Gamer,Home Office,Nordeste,3337.97
2024-02-19,10641.57,3,Notebook Pro X,Eletrônicos,Centro-Oeste,2654.83
2024-02-19,3460.03,2,Mouse Wireless,Acessórios,Centro-Oeste,781.28
2024-02-19,6427.47,3,Webcam HD,Eletrônicos,Sul,1542.93
2024-02-20,4833.68,1,Mouse Wireless,Acessórios,Norte,1213.38
2024-02-20,719.24,3,Headset Pro,Eletrônicos,Centro-Oeste,235.43
2024-02-20,636.43,4,Cadeira Gamer,Home Office,Centro-Oeste,69.1
2024-02-20,18279.7,4,Notebook Pro X,Eletrônicos,Nordeste,5907.98
2024-02-20,3273.47,3,Mouse Wireless,Acessórios,Nordeste,548.51
2024-02-20,4925.87,1,Cadeira Gamer,Home Office,Nordeste,1573.61
2024-02-20,4687.13,1,Teclado Mecânico,Acessórios,Nordeste,1592.9
2024-02-20,13436.64,3,Cadeira Gamer,Home Office,Centro-Oeste,2322.92
2024-02-20,8694.29,2,Mesa Escritório,Home Office,Norte,1998.01
2024-02-21,626.82,4,Notebook Pro X,Eletrônicos,Nordeste,109.63
2024-02-21,11532.17,3,Mesa Escritório,Home Office,Nordeste,2938.83
2024-02-21,7608.63,4,Notebook Pro X,Eletrônicos,Sudeste,809.27
2024-02-21,14782.55,3,Teclado Mecânico,Acessórios,Centro-Oeste,4471.4
2024-02-21,14111.07,4,Notebook Pro X,Eletrônicos,Norte,3054.24
2024-02-22,3083.61,4,Mesa Escritório,Home Office,Norte,571.25
2024-02-22,7796.87,2,Mesa Escritório,Home Office,Centro-Oeste,1806.47
2024-02-22,2730.92,1,Mouse Wireless,Acessórios,Sul,769.96
2024-02-22,8872.97,3,Cadeira Gamer,Home Office,Sul,1397.41
2024-02-22,6955.69,3,Headset Pro,Eletrônicos,Nordeste,1118.6
2024-02-22,15142.24,4,Notebook Pro X,Eletrônicos,Nordeste,3420.54
2024-02-22,12330.52,3,Headset Pro,Eletrônicos,Sudeste,4286.01
2024-02-22,6428.82,2,Cadeira Gamer,Home Office,Nordeste,1131.02
2024-02-23,4329.8,3,Webcam HD,Eletrônicos,Norte,652.35
2024-02-23,8800.84,3,Cadeira Gamer,Home Office,Sul,1450.47
2024-02-23,5966.65,2,Smart Monitor 27,Eletrônicos,Sul,1427.45
2024-02-23,10869.19,3,Smart Monitor 27,Eletrônicos,Norte,3170.89
2024-02-23,6200.65,2,Teclado Mecânico,Acessórios,Centro-Oeste,1730.25
2024-02-23,818.33,2,Mesa Escritório,Home Office,Sudeste,103.9
2024-02-23,4737.02,4,Smart Monitor 27,Eletrônicos,Nordeste,664.86
2024-02-23,9941.42,4,Webcam HD,Eletrônicos,Nordeste,3426.26
2024-02-23,7903.35,4,Mouse Wireless,Acessórios,Sudeste,1954.34
2024-02-23,1582.7,1,Mesa Escritório,Home Office,Nordeste,264.62
2024-02-24,12294.45,4,Headset Pro,Eletrônicos,Sul,2731.76
2024-02-24,5265.01,3,Teclado Mecânico,Acessórios,Centro-Oeste,1451.87
2024-02-24,3542.81,2,Teclado Mecânico,Acessórios,Sul,833.97
2024-02-24,4998.39,3,Headset Pro,Eletrônicos,Sul,709.3
2024-02-24,2824.66,1,Mesa Escritório,Home Office,Norte,483.62
2024-02-24,7534.11,3,Mesa Escritório,Home Office,Sul,930.92
2024-02-25,602.42,1,Cadeira Gamer,Home Office,Sul,152.5
2024-02-25,19179.21,4,Webcam HD,Eletrônicos,Sudeste,1968.39
2024-02-25,2643.88,2,Notebook Pro X,Eletrônicos,Nordeste,853.09
2024-02-25,698.18,4,Mouse Wireless,Acessórios,Sul,220.14
2024-02-25,5031.74,2,Mouse Wireless,Acessórios,Sul,1568.37
2024-02-25,6530.45,2,Mouse Wireless,Acessórios,Norte,1362.91
2024-02-25,2476.89,2,Notebook Pro X,Eletrônicos,Centro-Oeste,634.05
2024-02-25,2816.79,4,Notebook Pro X,Eletrônicos,Norte,624.23
2024-02-25,684.22,1,Webcam HD,Eletrônicos,Sul,179.45
2024-02-25,1677.92,4,Headset Pro,Eletrônicos,Centro-Oeste,296.75
2024-02-25,2399.58,1,Webcam HD,Eletrônicos,Norte,794.64
2024-02-26,8962.25,2,Smart Monitor 27,Eletrônicos,Norte,2886.27
2024-02-26,17215.86,4,Mesa Escritório,Home Office,Nordeste,3406.06
2024-02-26,1938.83,2,Mouse Wireless,Acessórios,Nordeste,425.33
2024-02-26,1441.16,4,Headset Pro,Eletrônicos,Sudeste,430.76
2024-02-26,1362.52,1,Mesa Escritório,Home Office,Centro-Oeste,261.0
2024-02-26,13550.58,3,Teclado Mecânico,Acessórios,Sul,4180.07
2024-02-26,16285.2,4,Smart Monitor 27,Eletrônicos,Sudeste,4999.8
2024-02-26,6057.5,3,Headset Pro,Eletrônicos,Sudeste,1992.12
2024-02-27,8330.28,4,Teclado Mecânico,Acessórios,Sul,1760.77
2024-02-27,9369.58,4,Notebook Pro X,Eletrônicos,Centro-Oeste,2152.4
2024-02-27,3644.12,3,Headset Pro,Eletrônicos,Centro-Oeste,797.72
2024-02-27,2006.45,2,Mesa Escritório,Home Office,Sul,233.17
2024-02-27,6958.43,2,Smart Monitor 27,Eletrônicos,Centro-Oeste,1512.28
2024-02-28,9147.22,4,Mouse Wireless,Acessórios,Norte,1854.42
2024-02-28,4001.41,2,Mouse Wireless,Acessórios,Nordeste,776.23
2024-02-28,6928.48,4,Webcam HD,Eletrônicos,Norte,948.38
2024-02-28,13158.12,3,Headset Pro,Eletrônicos,Sudeste,1876.88
2024-02-28,1019.29,1,Webcam HD,Eletrônicos,Sudeste,107.45
2024-02-28,191.0,1,Mouse Wireless,Acessórios,Nordeste,61.53
2024-02-28,9434.05,4,Smart Monitor 27,Eletrônicos,Nordeste,2697.26
2024-02-28,3837.0,1,Webcam HD,Eletrônicos,Sudeste,576.95
2024-02-28,10833.34,3,Webcam HD,Eletrônicos,Sudeste,2702.73
2024-02-28,6386.46,4,Mouse Wireless,Acessórios,Sudeste,1151.9
2024-02-29,4421.58,4,Headset Pro,Eletrônicos,Centro-Oeste,1313.82
2024-02-29,11006.79,3,Mesa Escritório,Home Office,Norte,2416.26
2024-02-29,19529.27,4,Notebook Pro X,Eletrônicos,Centro-Oeste,3570.02
2024-02-29,17985.97,4,Webcam HD,Eletrônicos,Sudeste,5804.19
2024-02-29,7883.81,2,Smart Monitor 27,Eletrônicos,Nordeste,2015.33
2024-02-29,914.93,1,Mouse Wireless,Acessórios,Norte,252.84
2024-02-29,10280.5,3,Teclado Mecânico,Acessórios,Nordeste,2891.64
2024-02-29,17552.39,4,Smart Monitor 27,Eletrônicos,Norte,5563.95
2024-02-29,2773.48,1,Mouse Wireless,Acessórios,Nordeste,767.42
2024-03-01,2137.1,1,Cadeira Gamer,Home Office,Sul,416.54
2024-03-01,1719.94,1,Cadeira Gamer,Home Office,Centro-Oeste,542.0
2024-03-01,6940.6,3,Notebook Pro X,Eletrônicos,Nordeste,2374.89
2024-03-01,15552.57,4,Cadeira Gamer,Home Office,Norte,2848.74
2024-03-01,182.91,1,Webcam HD,Eletrônicos,Centro-Oeste,34.98
2024-03-01,2297.27,2,Teclado Mecânico,Acessórios,Centro-Oeste,502.83
2024-03-02,4220.54,3,Notebook Pro X,Eletrônicos,Sul,1442.35
2024-03-02,15101.2,4,Smart Monitor 27,Eletrônicos,Sudeste,1884.74
2024-03-02,197.52,1,Cadeira Gamer,Home Office,Nordeste,54.27
2024-03-02,4638.1,1,Mesa Escritório,Home Office,Nordeste,1383.32
2024-03-02,9365.13,2,Headset Pro,Eletrônicos,Norte,964.06
2024-03-02,17932.66,4,Mouse Wireless,Acessórios,Sudeste,2619.36
2024-03-02,1534.83,3,Teclado Mecânico,Acessórios,Sul,414.99
2024-03-02,7862.85,3,Teclado Mecânico,Acessórios,Centro-Oeste,2188.74
2024-03-03,1222.67,4,Webcam HD,Eletrônicos,Sul,266.26
2024-03-03,364.6,1,Smart Monitor 27,Eletrônicos,Sul,69.3
2024-03-03,3965.1,2,Teclado Mecânico,Acessórios,Nordeste,825.07
2024-03-03,3623.26,1,Headset Pro,Eletrônicos,Sul,812.31
2024-03-03,9812.64,4,Smart Monitor 27,Eletrônicos,Sul,2511.4
2024-03-03,6116.52,2,Cadeira Gamer,Home Office,Sudeste,1835.58
2024-03-03,8426.56,4,Webcam HD,Eletrônicos,Norte,1632.08
2024-03-03,3769.25,1,Mesa Escritório,Home Office,Sudeste,1005.65
2024-03-03,629.8,1,Headset Pro,Eletrônicos,Centro-Oeste,130.35
2024-03-03,14346.11,3,Headset Pro,Eletrônicos,Nordeste,3829.61
2024-03-04,9966.25,3,Notebook Pro X,Eletrônicos,Centro-Oeste,3196.97
2024-03-04,10254.7,3,Mouse Wireless,Acessórios,Sudeste,2266.39
2024-03-04,11802.93,3,Mouse Wireless,Acessórios,Sudeste,2786.03
2024-03-04,1291.54,4,Cadeira Gamer,Home Office,Norte,402.19
2024-03-04,16199.21,4,Mouse Wireless,Acessórios,Sudeste,2750.89
2024-03-04,9979.57,2,Teclado Mecânico,Acessórios,Norte,1643.1
2024-03-04,235.06,2,Smart Monitor 27,Eletrônicos,Sul,26.24
2024-03-04,13651.4,3,Smart Monitor 27,Eletrônicos,Norte,2421.35
2024-03-04,6231.92,4,Webcam HD,Eletrônicos,Norte,2045.16
2024-03-04,1449.48,4,Mesa Escritório,Home Office,Sul,401.97
2024-03-04,6578.47,3,Mesa Escritório,Home Office,Sul,1570.11
2024-03-05,11915.45,3,Webcam HD,Eletrônicos,Centro-Oeste,2450.88
2024-03-05,1340.9,1,Mesa Escritório,Home Office,Centro-Oeste,454.44
2024-03-05,3954.09,1,Teclado Mecânico,Acessórios,Sul,1358.11
2024-03-05,4257.86,2,Smart Monitor 27,Eletrônicos,Sul,673.52
2024-03-05,8395.93,3,Cadeira Gamer,Home Office,Nordeste,1448.49
2024-03-05,11767.25,4,Mesa Escritório,Home Office,Norte,1438.56
2024-03-05,571.8,2,Webcam HD,Eletrônicos,Sul,78.19
2024-03-05,1325.28,1,Headset Pro,Eletrônicos,Norte,270.7
2024-03-05,6021.53,4,Mouse Wireless,Acessórios,Norte,1207.99
2024-03-06,9691.43,2,Mouse Wireless,Acessórios,Norte,2072.69
2024-03-06,18139.53,4,Mouse Wireless,Acessórios,Centro-Oeste,3784.85
2024-03-06,4852.14,4,Headset Pro,Eletrônicos,Nordeste,494.96
2024-03-06,7467.7,3,Cadeira Gamer,Home Office,Sudeste,1826.47
2024-03-06,4484.71,3,Notebook Pro X,Eletrônicos,Sudeste,1306.34
2024-03-06,2233.97,1,Notebook Pro X,Eletrônicos,Norte,263.8
2024-03-06,6597.05,2,Mouse Wireless,Acessórios,Sudeste,1928.64
2024-03-06,6411.03,2,Webcam HD,Eletrônicos,Centro-Oeste,2051.74
2024-03-06,1528.41,4,Mesa Escritório,Home Office,Norte,449.9
2024-03-06,110.49,1,Webcam HD,Eletrônicos,Sul,21.55
2024-03-06,1796.26,1,Teclado Mecânico,Acessórios,Sul,331.54
2024-03-06,12283.81,4,Mouse Wireless,Acessórios,Sul,2349.36
2024-03-06,2819.17,1,Cadeira Gamer,Home Office,Centro-Oeste,410.84
2024-03-06,19951.27,4,Mesa Escritório,Home Office,Centro-Oeste,4456.62
2024-03-07,1290.71,1,Cadeira Gamer,Home Office,Sudeste,385.75
2024-03-07,7928.1,2,Notebook Pro X,Eletrônicos,Sudeste,2196.13
2024-03-07,8914.7,4,Headset Pro,Eletrônicos,Sudeste,1663.56
2024-03-07,3154.04,3,Webcam HD,Eletrônicos,Sudeste,418.27
2024-03-07,1616.76,1,Mouse Wireless,Acessórios,Nordeste,391.7
2024-03-07,13329.73,3,Smart Monitor 27,Eletrônicos,Nordeste,3138.11
2024-03-08,2772.28,1,Mesa Escritório,Home Office,Nordeste,312.72
2024-03-08,3463.78,2,Headset Pro,Eletrônicos,Sul,692.72
2024-03-08,10251.74,4,Teclado Mecânico,Acessórios,Sul,2285.65
2024-03-08,4849.32,1,Webcam HD,Eletrônicos,Norte,1222.86
2024-03-08,3176.29,3,Teclado Mecânico,Acessórios,Norte,1090.25
2024-03-08,12321.6,3,Mesa Escritório,Home Office,Sul,2981.34
2024-03-09,3417.89,4,Notebook Pro X,Eletrônicos,Nordeste,1020.0
2024-03-09,19026.73,4,Mouse Wireless,Acessórios,Nordeste,2247.16
2024-03-09,18784.56,4,Webcam HD,Eletrônicos,Norte,5755.93
2024-03-09,3951.37,2,Teclado Mecânico,Acessórios,Sul,550.5
2024-03-09,11362.32,4,Headset Pro,Eletrônicos,Norte,1668.59
2024-03-09,4901.76,2,Webcam HD,Eletrônicos,Nordeste,1404.03
2024-03-10,1535.24,1,Mouse Wireless,Acessórios,Centro-Oeste,286.36
2024-03-10,12628.26,3,Mouse Wireless,Acessórios,Sul,1589.82
2024-03-10,1553.44,1,Webcam HD,Eletrônicos,Centro-Oeste,500.77
2024-03-10,12978.8,4,Smart Monitor 27,Eletrônicos,Centro-Oeste,2829.17
2024-03-10,6667.67,2,Notebook Pro X,Eletrônicos,Sudeste,1889.38
2024-03-10,7660.8,3,Smart Monitor 27,Eletrônicos,Centro-Oeste,1639.31
2024-03-10,12394.43,3,Teclado Mecânico,Acessórios,Norte,4124.43
2024-03-10,12838.86,3,Headset Pro,Eletrônicos,Norte,4406.48
2024-03-10,5597.06,4,Mesa Escritório,Home Office,Norte,917.09
2024-03-11,18922.73,4,Mouse Wireless,Acessórios,Sudeste,2120.63
2024-03-11,7343.24,2,Notebook Pro X,Eletrônicos,Centro-Oeste,2482.92
2024-03-11,4414.69,1,Mesa Escritório,Home Office,Norte,802.65
2024-03-11,4699.76,2,Mesa Escritório,Home Office,Centro-Oeste,765.81
2024-03-11,2949.5,1,Smart Monitor 27,Eletrônicos,Nordeste,418.99
2024-03-11,7724.35,3,Smart Monitor 27,Eletrônicos,Sudeste,1786.74
2024-03-11,182.36,1,Cadeira Gamer,Home Office,Norte,41.95
2024-03-11,5722.57,3,Teclado Mecânico,Acessórios,Nordeste,1178.79
2024-03-11,605.97,1,Mouse Wireless,Acessórios,Norte,68.49
2024-03-11,5806.58,2,Notebook Pro X,Eletrônicos,Centro-Oeste,1818.93
2024-03-11,13779.84,4,Teclado Mecânico,Acessórios,Sul,2095.78
2024-03-11,4467.27,2,Teclado Mecânico,Acessórios,Sudeste,775.8
2024-03-11,10175.12,4,Mesa Escritório,Home Office,Centro-Oeste,3455.89
2024-03-12,11291.78,3,Mesa Escritório,Home Office,Sudeste,1841.5
2024-03-12,3898.41,3,Headset Pro,Eletrônicos,Norte,438.03
2024-03-12,1824.83,3,Mesa Escritório,Home Office,Centro-Oeste,563.83
2024-03-12,12701.35,4,Smart Monitor 27,Eletrônicos,Sudeste,2292.11
2024-03-12,450.67,2,Mouse Wireless,Acessórios,Sul,134.83
2024-03-12,3099.47,4,Notebook Pro X,Eletrônicos,Nordeste,784.3
2024-03-12,7789.4,3,Mouse Wireless,Acessórios,Norte,2233.95
2024-03-12,3120.81,2,Smart Monitor 27,Eletrônicos,Norte,339.44
2024-03-12,1154.58,1,Mesa Escritório,Home Office,Sudeste,134.49
2024-03-12,1658.25,1,Smart Monitor 27,Eletrônicos,Nordeste,495.94
2024-03-12,14496.54,4,Headset Pro,Eletrônicos,Sudeste,4645.1
2024-03-12,3593.85,1,Cadeira Gamer,Home Office,Sudeste,605.12
2024-03-12,12176.6,3,Teclado Mecânico,Acessórios,Sudeste,1726.44
2024-03-13,9810.12,3,Notebook Pro X,Eletrônicos,Norte,2192.87
2024-03-13,11332.93,4,Mouse Wireless,Acessórios,Centro-Oeste,3573.52
2024-03-13,3559.09,1,Notebook Pro X,Eletrônicos,Sudeste,831.22
2024-03-13,9922.84,2,Mesa Escritório,Home Office,Nordeste,1214.59
2024-03-13,2122.54,1,Smart Monitor 27,Eletrônicos,Sudeste,617.79
2024-03-13,6848.24,3,Mesa Escritório,Home Office,Sudeste,1907.36
2024-03-13,501.67,2,Mesa Escritório,Home Office,Sudeste,144.03
2024-03-13,8564.11,2,Mouse Wireless,Acessórios,Sudeste,1708.87
2024-03-13,3024.6,1,Cadeira Gamer,Home Office,Sudeste,625.97
2024-03-13,115.55,1,Headset Pro,Eletrônicos,Sudeste,39.28
2024-03-13,7341.9,3,Teclado Mecânico,Acessórios,Nordeste,926.1
2024-03-13,1276.23,3,Mesa Escritório,Home Office,Nordeste,182.14
2024-03-13,4536.33,1,Webcam HD,Eletrônicos,Sudeste,918.01
2024-03-14,7570.47,3,Headset Pro,Eletrônicos,Norte,1156.89
2024-03-14,6700.22,3,Teclado Mecânico,Acessórios,Norte,1343.23
2024-03-14,1447.47,2,Webcam HD,Eletrônicos,Centro-Oeste,379.78
2024-03-14,10393.84,4,Headset Pro,Eletrônicos,Sul,1311.76
2024-03-14,396.23,2,Notebook Pro X,Eletrônicos,Nordeste,96.08
2024-03-14,1355.03,2,Mesa Escritório,Home Office,Centro-Oeste,460.12
2024-03-14,9421.27,2,Webcam HD,Eletrônicos,Sudeste,2169.6
2024-03-14,3555.05,1,Mesa Escritório,Home Office,Centro-Oeste,1111.22
2024-03-14,6060.09,3,Smart Monitor 27,Eletrônicos,Nordeste,1075.73
2024-03-15,8485.11,2,Smart Monitor 27,Eletrônicos,Norte,1478.11
2024-03-15,4807.55,4,Cadeira Gamer,Home Office,Norte,807.12
2024-03-15,14654.3,3,Notebook Pro X,Eletrônicos,Sudeste,4769.38
2024-03-15,6027.78,4,Teclado Mecânico,Acessórios,Centro-Oeste,879.65
2024-03-15,19819.71,4,Teclado Mecânico,Acessórios,Sudeste,4322.09
2024-03-15,3421.56,1,Mesa Escritório,Home Office,Norte,750.31
2024-03-16,4488.69,1,Cadeira Gamer,Home Office,Sudeste,1349.61
2024-03-16,7383.54,3,Teclado Mecânico,Acessórios,Norte,1777.76
2024-03-16,2104.8,1,Cadeira Gamer,Home Office,Sul,344.15
2024-03-16,375.16,2,Mouse Wireless,Acessórios,Nordeste,68.91
2024-03-16,6173.77,2,Teclado Mecânico,Acessórios,Sudeste,757.93
2024-03-17,4196.53,4,Mesa Escritório,Home Office,Norte,638.27
2024-03-17,3488.3,2,Smart Monitor 27,Eletrônicos,Sul,632.45
2024-03-17,4471.89,4,Smart Monitor 27,Eletrônicos,Nordeste,1172.47
2024-03-17,436.87,2,Cadeira Gamer,Home Office,Sudeste,77.15
2024-03-17,8187.35,3,Webcam HD,Eletrônicos,Sudeste,2357.7
2024-03-17,13978.02,3,Smart Monitor 27,Eletrônicos,Norte,3473.96
2024-03-17,10421.4,4,Webcam HD,Eletrônicos,Centro-Oeste,3462.71
2024-03-17,18260.21,4,Smart Monitor 27,Eletrônicos,Centro-Oeste,6085.84
2024-03-18,527.3,4,Webcam HD,Eletrônicos,Nordeste,67.2
2024-03-18,18094.41,4,Headset Pro,Eletrônicos,Norte,6162.47
2024-03-18,3173.03,2,Notebook Pro X,Eletrônicos,Sul,883.96
2024-03-18,2241.6,2,Mesa Escritório,Home Office,Sul,518.2
2024-03-18,6249.45,2,Mesa Escritório,Home Office,Sudeste,1257.95
2024-03-18,7618.88,4,Mouse Wireless,Acessórios,Nordeste,1455.26
2024-03-18,13994.91,4,Notebook Pro X,Eletrônicos,Norte,4660.66
2024-03-19,5604.67,4,Mouse Wireless,Acessórios,Nordeste,1361.75
2024-03-19,2476.77,1,Smart Monitor 27,Eletrônicos,Centro-Oeste,406.37
2024-03-19,2301.69,2,Cadeira Gamer,Home Office,Nordeste,272.84
2024-03-19,2404.41,1,Mouse Wireless,Acessórios,Nordeste,516.23
2024-03-19,10287.08,3,Webcam HD,Eletrônicos,Centro-Oeste,3437.66
2024-03-19,4983.48,3,Webcam HD,Eletrônicos,Norte,1613.09
2024-03-19,7894.35,4,Teclado Mecânico,Acessórios,Sul,2633.87
2024-03-19,11002.47,4,Mesa Escritório,Home Office,Norte,1855.7
2024-03-19,2867.61,1,Notebook Pro X,Eletrônicos,Centro-Oeste,624.07
2024-03-19,7356.39,2,Webcam HD,Eletrônicos,Centro-Oeste,1678.13
